Date,High,Low,Open,Close,Volume,Adj Close
2021-01-04,133.0500030517578,132.86000061035156,132.8800048828125,133.02000427246094,848800.0,132.46266174316406
2021-01-05,133.02000427246094,132.85000610351562,133.02000427246094,132.91000366210938,992800.0,132.35311889648438
2021-01-06,132.67999267578125,132.47999572753906,132.67999267578125,132.58999633789062,870900.0,132.0344696044922
2021-01-07,132.4600067138672,132.38999938964844,132.41000366210938,132.42999267578125,1404100.0,131.87513732910156
2021-01-08,132.35000610351562,132.2100067138672,132.30999755859375,132.27000427246094,1000600.0,131.71583557128906
2021-01-11,132.24000549316406,132.16000366210938,132.24000549316406,132.17999267578125,616400.0,131.62615966796875
2021-01-12,132.17999267578125,131.97999572753906,132.05999755859375,132.14999389648438,1111000.0,131.59629821777344
2021-01-13,132.36000061035156,132.2100067138672,132.2100067138672,132.32000732421875,1233100.0,131.76560974121094
2021-01-14,132.4199981689453,132.22999572753906,132.33999633789062,132.27999877929688,944900.0,131.72573852539062
2021-01-15,132.47000122070312,132.3000030517578,132.3699951171875,132.44000244140625,568600.0,131.8850860595703
2021-01-19,132.5,132.32000732421875,132.35000610351562,132.5,1021400.0,131.94483947753906
2021-01-20,132.5,132.4199981689453,132.4199981689453,132.5,699600.0,131.94483947753906
2021-01-21,132.5,132.4199981689453,132.42999267578125,132.47999572753906,1403300.0,131.9249267578125
2021-01-22,132.57000732421875,132.5,132.50999450683594,132.5500030517578,700600.0,131.99462890625
2021-01-25,132.74000549316406,132.60000610351562,132.61000061035156,132.72000122070312,647100.0,132.16392517089844
2021-01-26,132.72000122070312,132.67999267578125,132.67999267578125,132.6999969482422,1348700.0,132.14398193359375
2021-01-27,132.85000610351562,132.75,132.77999877929688,132.75,994500.0,132.19378662109375
2021-01-28,132.69000244140625,132.57000732421875,132.69000244140625,132.6300048828125,1842800.0,132.07427978515625
2021-01-29,132.6699981689453,132.50999450683594,132.52000427246094,132.61000061035156,777900.0,132.05438232421875
2021-02-01,132.63999938964844,132.52999877929688,132.5500030517578,132.6199951171875,1203100.0,132.15103149414062
2021-02-02,132.5,132.44000244140625,132.47000122070312,132.4600067138672,925000.0,131.9916229248047
2021-02-03,132.42999267578125,132.33999633789062,132.41000366210938,132.36000061035156,490500.0,131.89193725585938
2021-02-04,132.38999938964844,132.27999877929688,132.30999755859375,132.3699951171875,547900.0,131.9019317626953
2021-02-05,132.4499969482422,132.3000030517578,132.3800048828125,132.30999755859375,834800.0,131.8421173095703
2021-02-08,132.36000061035156,132.24000549316406,132.27000427246094,132.2899932861328,747200.0,131.82220458984375
2021-02-09,132.36000061035156,132.27999877929688,132.2899932861328,132.2899932861328,653800.0,131.82220458984375
2021-02-10,132.44000244140625,132.35000610351562,132.3699951171875,132.42999267578125,865200.0,131.96170043945312
2021-02-11,132.4499969482422,132.3800048828125,132.42999267578125,132.39999389648438,403900.0,131.9318084716797
2021-02-12,132.33999633789062,132.22999572753906,132.2899932861328,132.25999450683594,648500.0,131.79229736328125
2021-02-16,132.05999755859375,131.7899932861328,132.00999450683594,131.80999755859375,872900.0,131.34390258789062
2021-02-17,131.92999267578125,131.82000732421875,131.83999633789062,131.8699951171875,711800.0,131.40367126464844
2021-02-18,131.9499969482422,131.77000427246094,131.80999755859375,131.91000366210938,427900.0,131.4435577392578
2021-02-19,131.82000732421875,131.64999389648438,131.77000427246094,131.72999572753906,515700.0,131.26419067382812
2021-02-22,131.75999450683594,131.5800018310547,131.64999389648438,131.6199951171875,836700.0,131.15455627441406
2021-02-23,131.77999877929688,131.58999633789062,131.61000061035156,131.7100067138672,2092500.0,131.24427795410156
2021-02-24,131.6199951171875,131.41000366210938,131.4600067138672,131.5800018310547,1324900.0,131.11471557617188
2021-02-25,131.16000366210938,130.24000549316406,131.1199951171875,130.4600067138672,7173100.0,129.99868774414062
2021-02-26,131.08999633789062,130.42999267578125,130.69000244140625,131.07000732421875,3996700.0,130.60650634765625
2021-03-01,131.0500030517578,130.8800048828125,131.00999450683594,131.02999877929688,1455400.0,130.6444091796875
2021-03-02,131.22000122070312,130.97999572753906,131.00999450683594,131.2100067138672,1556800.0,130.82388305664062
2021-03-03,130.9499969482422,130.75,130.9499969482422,130.8800048828125,1368600.0,130.49485778808594
2021-03-04,130.97000122070312,130.52000427246094,130.91000366210938,130.58999633789062,2378700.0,130.20570373535156
2021-03-05,130.58999633789062,130.27999877929688,130.32000732421875,130.5,1538300.0,130.115966796875
2021-03-08,130.3000030517578,130.1199951171875,130.2899932861328,130.1300048828125,977500.0,129.74705505371094
2021-03-09,130.4199981689453,130.25,130.35000610351562,130.38999938964844,706600.0,130.00628662109375
2021-03-10,130.60000610351562,130.3800048828125,130.38999938964844,130.5500030517578,1110200.0,130.1658172607422
2021-03-11,130.6699981689453,130.47000122070312,130.58999633789062,130.58999633789062,1308100.0,130.20570373535156
2021-03-12,130.24000549316406,130.1300048828125,130.22000122070312,130.22000122070312,1368100.0,129.8367919921875
2021-03-15,130.3300018310547,130.22000122070312,130.24000549316406,130.27999877929688,834100.0,129.8966064453125
2021-03-16,130.41000366210938,130.27999877929688,130.35000610351562,130.3300018310547,872500.0,129.9464874267578
2021-03-17,130.61000061035156,130.07000732421875,130.14999389648438,130.41000366210938,2256200.0,130.0262451171875
2021-03-18,130.13999938964844,129.85000610351562,129.94000244140625,130.0800018310547,1547500.0,129.69720458984375
2021-03-19,130.16000366210938,129.8699951171875,129.8699951171875,130.00999450683594,1705500.0,129.6273956298828
2021-03-22,130.17999267578125,130.0800018310547,130.11000061035156,130.14999389648438,2178200.0,129.76699829101562
2021-03-23,130.4199981689453,130.22999572753906,130.27000427246094,130.4199981689453,1296100.0,130.03619384765625
2021-03-24,130.47999572753906,130.2899932861328,130.30999755859375,130.4600067138672,2460300.0,130.0760955810547
2021-03-25,130.57000732421875,130.35000610351562,130.5,130.4600067138672,1334200.0,130.0760955810547
2021-03-26,130.42999267578125,130.25999450683594,130.32000732421875,130.25999450683594,1380500.0,129.8766632080078
2021-03-29,130.33999633789062,130.0399932861328,130.3300018310547,130.08999633789062,1889800.0,129.70716857910156
2021-03-30,130.0399932861328,129.83999633789062,129.88999938964844,130.00999450683594,2155600.0,129.6273956298828
2021-03-31,130.0,129.8000030517578,129.9499969482422,129.88999938964844,1266900.0,129.50775146484375
2021-04-01,130.0399932861328,129.89999389648438,129.91000366210938,129.9600067138672,1225100.0,129.65542602539062
2021-04-05,129.80999755859375,129.58999633789062,129.63999938964844,129.77999877929688,1155300.0,129.475830078125
2021-04-06,130.16000366210938,129.94000244140625,129.94000244140625,130.13999938964844,1338200.0,129.83499145507812
2021-04-07,130.3000030517578,130.1199951171875,130.14999389648438,130.13999938964844,1079800.0,129.83499145507812
2021-04-08,130.33999633789062,130.25,130.27000427246094,130.33999633789062,487100.0,130.03451538085938
2021-04-09,130.25,130.02000427246094,130.0500030517578,130.16000366210938,1027900.0,129.85494995117188
2021-04-12,130.0800018310547,130.00999450683594,130.05999755859375,130.0800018310547,2362800.0,129.77513122558594
2021-04-13,130.33999633789062,130.08999633789062,130.10000610351562,130.33999633789062,895200.0,130.03451538085938
2021-04-14,130.25999450683594,130.13999938964844,130.22999572753906,130.24000549316406,1818200.0,129.93475341796875
2021-04-15,130.64999389648438,130.38999938964844,130.41000366210938,130.55999755859375,1281800.0,130.25399780273438
2021-04-16,130.5,130.3800048828125,130.39999389648438,130.39999389648438,1420800.0,130.09437561035156
2021-04-19,130.49000549316406,130.2899932861328,130.30999755859375,130.39999389648438,3039900.0,130.09437561035156
2021-04-20,130.66000366210938,130.41000366210938,130.41000366210938,130.6199951171875,2320600.0,130.31387329101562
2021-04-21,130.69000244140625,130.52999877929688,130.6300048828125,130.6300048828125,4112100.0,130.3238525390625
2021-04-22,130.66000366210938,130.4600067138672,130.55999755859375,130.64999389648438,1716100.0,130.3437957763672
2021-04-23,130.63999938964844,130.47000122070312,130.6300048828125,130.52999877929688,956000.0,130.2240753173828
2021-04-26,130.5500030517578,130.44000244140625,130.50999450683594,130.44000244140625,1073100.0,130.13429260253906
2021-04-27,130.42999267578125,130.25,130.3699951171875,130.25,2362300.0,129.9447479248047
2021-04-28,130.41000366210938,130.1300048828125,130.2899932861328,130.39999389648438,1184300.0,130.09437561035156
2021-04-29,130.35000610351562,130.11000061035156,130.13999938964844,130.33999633789062,3258300.0,130.03451538085938
2021-04-30,130.44000244140625,130.27999877929688,130.3800048828125,130.42999267578125,966600.0,130.1243133544922
2021-05-03,130.55999755859375,130.32000732421875,130.33999633789062,130.4600067138672,1151800.0,130.23313903808594
2021-05-04,130.6999969482422,130.50999450683594,130.57000732421875,130.52000427246094,1469900.0,130.29302978515625
2021-05-05,130.66000366210938,130.5,130.5,130.64999389648438,1100700.0,130.4227752685547
2021-05-06,130.72999572753906,130.60000610351562,130.60000610351562,130.64999389648438,569200.0,130.4227752685547
2021-05-07,131.0399932861328,130.75,130.91000366210938,130.82000732421875,1258600.0,130.59251403808594
2021-05-10,130.88999938964844,130.69000244140625,130.83999633789062,130.72000122070312,1044100.0,130.49267578125
2021-05-11,130.6699981689453,130.5800018310547,130.61000061035156,130.6199951171875,569100.0,130.39285278320312
2021-05-12,130.3800048828125,130.27000427246094,130.27999877929688,130.2899932861328,840800.0,130.0634002685547
2021-05-13,130.50999450683594,130.33999633789062,130.3800048828125,130.49000549316406,746300.0,130.26307678222656
2021-05-14,130.63999938964844,130.5,130.57000732421875,130.57000732421875,716700.0,130.3429412841797
2021-05-17,130.55999755859375,130.47999572753906,130.52000427246094,130.50999450683594,2657000.0,130.2830352783203
2021-05-18,130.58999633789062,130.47000122070312,130.52000427246094,130.55999755859375,530400.0,130.33294677734375
2021-05-19,130.67999267578125,130.27000427246094,130.52999877929688,130.3699951171875,1672400.0,130.1432647705078
2021-05-20,130.6199951171875,130.44000244140625,130.44000244140625,130.61000061035156,602200.0,130.38287353515625
2021-05-21,130.6699981689453,130.52999877929688,130.66000366210938,130.5800018310547,557900.0,130.35292053222656
2021-05-24,130.6999969482422,130.60000610351562,130.6199951171875,130.6699981689453,353700.0,130.44276428222656
2021-05-25,130.89999389648438,130.72000122070312,130.72000122070312,130.8800048828125,954400.0,130.6524200439453
2021-05-26,130.9199981689453,130.8000030517578,130.8300018310547,130.83999633789062,1030300.0,130.61245727539062
2021-05-27,130.75999450683594,130.63999938964844,130.7100067138672,130.75,693100.0,130.5226287841797
2021-05-28,130.89999389648438,130.74000549316406,130.74000549316406,130.7899932861328,715300.0,130.5625457763672
2021-06-01,130.6999969482422,130.5800018310547,130.64999389648438,130.6999969482422,3211100.0,130.54856872558594
2021-06-02,130.80999755859375,130.72000122070312,130.75999450683594,130.75999450683594,457400.0,130.60848999023438
2021-06-03,130.64999389648438,130.50999450683594,130.64999389648438,130.50999450683594,509000.0,130.35877990722656
2021-06-04,130.8800048828125,130.7100067138672,130.7100067138672,130.8699951171875,386600.0,130.71836853027344
2021-06-07,130.83999633789062,130.77000427246094,130.77000427246094,130.82000732421875,362000.0,130.66844177246094
2021-06-08,130.97999572753906,130.92999267578125,130.97000122070312,130.97000122070312,526600.0,130.81825256347656
2021-06-09,131.24000549316406,131.0500030517578,131.17999267578125,131.1199951171875,555400.0,130.96807861328125
2021-06-10,131.2899932861328,130.9600067138672,130.97000122070312,131.27999877929688,639800.0,131.12789916992188
2021-06-11,131.27000427246094,131.1300048828125,131.25,131.14999389648438,696900.0,130.99803161621094
2021-06-14,131.0800018310547,130.91000366210938,131.05999755859375,130.9199981689453,417200.0,130.768310546875
2021-06-15,130.9499969482422,130.8800048828125,130.91000366210938,130.9499969482422,402200.0,130.79827880859375
2021-06-16,131.0,130.22000122070312,130.97000122070312,130.30999755859375,1600800.0,130.15902709960938
2021-06-17,130.49000549316406,130.2899932861328,130.3300018310547,130.38999938964844,1932600.0,130.2389373779297
2021-06-18,130.49000549316406,129.97999572753906,130.25999450683594,130.4499969482422,2524800.0,130.29884338378906
2021-06-21,130.44000244140625,130.19000244140625,130.25999450683594,130.3699951171875,1229800.0,130.21893310546875
2021-06-22,130.5800018310547,130.38999938964844,130.4199981689453,130.55999755859375,997900.0,130.40872192382812
2021-06-23,130.57000732421875,130.3800048828125,130.50999450683594,130.38999938964844,740400.0,130.2389373779297
2021-06-24,130.47000122070312,130.3300018310547,130.39999389648438,130.36000061035156,518900.0,130.20896911621094
2021-06-25,130.44000244140625,130.19000244140625,130.44000244140625,130.25999450683594,1080800.0,130.1090850830078
