Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,126.13999938964844,125.9000015258789,125.9800033569336,125.97000122070312,555900.0,124.03668212890625
2020-01-03,126.44000244140625,126.1500015258789,126.19999694824219,126.37000274658203,673300.0,124.43052673339844
2020-01-06,126.4800033569336,126.2300033569336,126.4800033569336,126.30000305175781,363500.0,124.36162567138672
2020-01-07,126.37000274658203,126.2300033569336,126.30999755859375,126.25,410100.0,124.3124008178711
2020-01-08,126.36000061035156,125.97000122070312,126.27999877929688,126.08000183105469,935300.0,124.1449966430664
2020-01-09,126.12000274658203,125.86000061035156,125.87999725341797,126.08000183105469,427900.0,124.1449966430664
2020-01-10,126.25,126.12000274658203,126.12999725341797,126.19999694824219,751300.0,124.26314544677734
2020-01-13,126.1500015258789,126.05999755859375,126.13999938964844,126.12999725341797,507500.0,124.1942138671875
2020-01-14,126.30000305175781,126.16999816894531,126.16999816894531,126.26000213623047,8989400.0,124.32225036621094
2020-01-15,126.43000030517578,126.30999755859375,126.41000366210938,126.4000015258789,544300.0,124.46009826660156
2020-01-16,126.36000061035156,126.2300033569336,126.33000183105469,126.30999755859375,458100.0,124.3714599609375
2020-01-17,126.30999755859375,126.18000030517578,126.18000030517578,126.29000091552734,488600.0,124.35176086425781
2020-01-21,126.58999633789062,126.44000244140625,126.44000244140625,126.58000183105469,437700.0,124.63733673095703
2020-01-22,126.61000061035156,126.54000091552734,126.55999755859375,126.5999984741211,969800.0,124.6570053100586
2020-01-23,126.88999938964844,126.69999694824219,126.76000213623047,126.76000213623047,576400.0,124.81455993652344
2020-01-24,127.0999984741211,126.80000305175781,126.81999969482422,126.9800033569336,872900.0,125.03118133544922
2020-01-27,127.47000122070312,127.3499984741211,127.47000122070312,127.41999816894531,920700.0,125.46442413330078
2020-01-28,127.41000366210938,127.19000244140625,127.4000015258789,127.25,592400.0,125.29704284667969
2020-01-29,127.61000061035156,127.33000183105469,127.33999633789062,127.55999755859375,965200.0,125.60227966308594
2020-01-30,127.88999938964844,127.58999633789062,127.69999694824219,127.66999816894531,1796800.0,125.71058654785156
2020-01-31,128.1199951171875,127.80000305175781,127.81999969482422,128.05999755859375,1121400.0,126.09459686279297
2020-02-03,127.79000091552734,127.4800033569336,127.63999938964844,127.7300033569336,1841000.0,125.96541595458984
2020-02-04,127.41000366210938,127.22000122070312,127.4000015258789,127.3499984741211,736600.0,125.59066772460938
2020-02-05,127.19000244140625,127.05000305175781,127.05999755859375,127.08000183105469,804400.0,125.32439422607422
2020-02-06,127.12999725341797,126.98999786376953,127.02999877929688,127.08999633789062,383200.0,125.33425903320312
2020-02-07,127.47000122070312,127.27999877929688,127.33999633789062,127.38999938964844,955300.0,125.630126953125
2020-02-10,127.66000366210938,127.48999786376953,127.58000183105469,127.58000183105469,471200.0,125.81748962402344
2020-02-11,127.48999786376953,127.3499984741211,127.44000244140625,127.4000015258789,495100.0,125.6399917602539
2020-02-12,127.27999877929688,127.16999816894531,127.25,127.2300033569336,378300.0,125.47232055664062
2020-02-13,127.37999725341797,127.26000213623047,127.27999877929688,127.29000091552734,354500.0,125.53148651123047
2020-02-14,127.48999786376953,127.37000274658203,127.43000030517578,127.38999938964844,520000.0,125.630126953125
2020-02-18,127.6500015258789,127.47000122070312,127.52999877929688,127.55000305175781,570800.0,125.78789520263672
2020-02-19,127.54000091552734,127.41000366210938,127.44999694824219,127.5,609000.0,125.73857879638672
2020-02-20,127.79000091552734,127.56999969482422,127.58999633789062,127.72000122070312,444500.0,125.95555114746094
2020-02-21,128.1699981689453,127.8499984741211,127.86000061035156,128.0,1024300.0,126.23167419433594
2020-02-24,128.6999969482422,128.50999450683594,128.6199951171875,128.61000061035156,642300.0,126.83326721191406
2020-02-25,129.0500030517578,128.60000610351562,128.6199951171875,128.83999633789062,3431600.0,127.06005859375
2020-02-26,129.11000061035156,128.66000366210938,128.74000549316406,128.86000061035156,1289800.0,127.07980346679688
2020-02-27,129.5399932861328,129.00999450683594,129.41000366210938,129.27999877929688,2953600.0,127.49401092529297
2020-02-28,130.41000366210938,129.88999938964844,130.0,130.27999877929688,6151700.0,128.48019409179688
2020-03-02,130.6699981689453,129.89999389648438,130.39999389648438,129.9199981689453,6286900.0,128.30343627929688
2020-03-03,131.55999755859375,130.07000732421875,130.08999633789062,131.0,4007600.0,129.3699951171875
2020-03-04,131.38999938964844,130.89999389648438,131.1300048828125,130.91000366210938,2516100.0,129.2810821533203
2020-03-05,131.6199951171875,131.39999389648438,131.47999572753906,131.4499969482422,1745300.0,129.8143768310547
2020-03-06,132.58999633789062,131.77999877929688,132.35000610351562,131.94000244140625,3471400.0,130.2982635498047
2020-03-09,133.5800018310547,132.49000549316406,133.42999267578125,132.5500030517578,4153500.0,130.90069580078125
2020-03-10,132.5800018310547,131.55999755859375,132.19000244140625,131.8300018310547,2536300.0,130.18963623046875
2020-03-11,132.2100067138672,131.41000366210938,132.0800018310547,131.52000427246094,4533500.0,129.88351440429688
2020-03-12,133.0,131.35000610351562,132.0800018310547,131.6699981689453,2973500.0,130.0316162109375
2020-03-13,131.5800018310547,130.86000061035156,131.08999633789062,131.0500030517578,3877100.0,129.41937255859375
2020-03-16,132.94000244140625,131.38999938964844,131.38999938964844,132.41000366210938,8029600.0,130.762451171875
2020-03-17,132.39999389648438,130.9600067138672,132.05999755859375,130.9600067138672,3354700.0,129.3304901123047
2020-03-18,131.24000549316406,129.92999267578125,130.85000610351562,130.11000061035156,5288300.0,128.4910125732422
2020-03-19,131.47000122070312,130.38999938964844,130.8699951171875,130.38999938964844,4170800.0,128.76754760742188
2020-03-20,131.97999572753906,131.1199951171875,131.2100067138672,131.9499969482422,3006200.0,130.30816650390625
2020-03-23,133.07000732421875,132.3699951171875,132.3699951171875,132.88999938964844,3096700.0,131.2364501953125
2020-03-24,132.69000244140625,132.07000732421875,132.38999938964844,132.25999450683594,4732600.0,130.6143035888672
2020-03-25,132.49000549316406,132.11000061035156,132.22999572753906,132.3000030517578,2004900.0,130.65382385253906
2020-03-26,132.82000732421875,132.3800048828125,132.4600067138672,132.55999755859375,1755600.0,130.9105682373047
2020-03-27,133.14999389648438,132.75,132.8699951171875,133.05999755859375,1518800.0,131.4043426513672
2020-03-30,133.50999450683594,133.05999755859375,133.24000549316406,133.0800018310547,2356500.0,131.424072265625
2020-03-31,133.5,133.22999572753906,133.27000427246094,133.33999633789062,2439700.0,131.6808624267578
2020-04-01,133.47000122070312,133.25,133.44000244140625,133.27999877929688,3808800.0,131.78170776367188
2020-04-02,133.5,133.16000366210938,133.39999389648438,133.19000244140625,2299000.0,131.69271850585938
2020-04-03,133.4600067138672,133.17999267578125,133.22999572753906,133.2100067138672,1869400.0,131.71249389648438
2020-04-06,133.05999755859375,132.8000030517578,133.0500030517578,132.88999938964844,2327700.0,131.39608764648438
2020-04-07,132.67999267578125,132.38999938964844,132.52999877929688,132.6699981689453,2175000.0,131.17857360839844
