Date,High,Low,Open,Close,Volume,Adj Close
2017-01-03,119.98999786376953,118.18000030517578,118.41000366210938,119.63999938964844,13217300.0,108.36790466308594
2017-01-04,120.23999786376953,119.44999694824219,119.76000213623047,120.0999984741211,6699600.0,108.7845458984375
2017-01-05,122.02999877929688,120.16999816894531,120.44999694824219,121.9800033569336,13265800.0,110.48741912841797
2017-01-06,121.54000091552734,120.75,121.12999725341797,120.86000061035156,8369300.0,109.47296905517578
2017-01-09,122.0,121.45999908447266,121.87999725341797,121.83000183105469,8839100.0,110.35157775878906
2017-01-10,121.91000366210938,121.27999877929688,121.55000305175781,121.75,8417900.0,110.27913665771484
2017-01-11,122.69000244140625,121.41000366210938,121.94000244140625,122.16000366210938,9402500.0,110.65045928955078
2017-01-12,123.13999938964844,121.83000183105469,122.80000305175781,121.88999938964844,9977600.0,110.40592193603516
2017-01-13,121.75,120.62000274658203,121.33000183105469,121.30999755859375,9820000.0,109.88054656982422
2017-01-17,122.94000244140625,121.98999786376953,122.80999755859375,122.58000183105469,7853300.0,111.03092193603516
2017-01-18,121.95999908447266,120.91000366210938,121.7699966430664,121.01000213623047,9064700.0,109.60884857177734
2017-01-19,120.58000183105469,119.55000305175781,120.48999786376953,120.18000030517578,11795600.0,108.85704040527344
2017-01-20,120.30999755859375,119.29000091552734,119.83999633789062,119.94000244140625,16953200.0,108.63965606689453
2017-01-23,121.87000274658203,120.0199966430664,120.33999633789062,121.13999938964844,13118400.0,109.72659301757812
2017-01-24,121.12999725341797,119.80000305175781,120.7699966430664,120.30999755859375,8395000.0,108.97477722167969
2017-01-25,119.5999984741211,118.55999755859375,119.27999877929688,118.80000305175781,11115100.0,107.60704803466797
2017-01-26,119.26000213623047,118.33000183105469,118.91000366210938,119.19999694824219,7827900.0,107.9693603515625
2017-01-27,119.83000183105469,119.25,119.4000015258789,119.62999725341797,7197800.0,108.35884094238281
2017-01-30,119.87999725341797,119.19999694824219,119.44000244140625,119.2699966430664,6569500.0,108.03276062011719
2017-01-31,120.4000015258789,119.25,119.33000183105469,120.0999984741211,13298500.0,108.7845458984375
2017-02-01,119.52999877929688,118.58000183105469,119.0999984741211,119.0999984741211,10975500.0,108.11190795898438
2017-02-02,120.13999938964844,119.0,119.93000030517578,119.05000305175781,6978600.0,108.0665512084961
2017-02-03,119.87000274658203,118.47000122070312,119.44000244140625,119.0,10275600.0,108.02118682861328
2017-02-06,120.12999725341797,119.12000274658203,119.76000213623047,119.72000122070312,8433800.0,108.67472839355469
