"Date","Price","Open","High","Low","Vol.","Change %"
"08/15/2017","172.33","172.31","172.72","170.46","30.38M","-0.10%"
"08/14/2017","172.51","173.00","173.77","171.37","30.90M","0.27%"
"08/11/2017","172.05","171.26","172.49","168.64","60.81M","-0.09%"
"08/10/2017","172.20","173.75","174.16","172.01","30.02M","-0.69%"
"08/09/2017","173.40","174.80","175.20","172.80","49.02M","-1.34%"
"08/08/2017","175.75","173.00","175.88","172.66","50.53M","1.71%"
"08/07/2017","172.79","170.47","172.95","170.38","35.53M","1.80%"
"08/04/2017","169.73","169.49","170.00","168.60","27.20M","-0.16%"
"08/03/2017","170.00","170.00","170.98","169.17","56.32M","0.06%"
"08/02/2017","169.90","166.60","169.94","166.54","55.34M","2.16%"
"08/01/2017","166.31","165.50","168.00","165.30","55.36M","1.08%"
"07/31/2017","164.53","165.53","167.35","163.88","55.78M","-0.53%"
"07/28/2017","165.40","165.37","165.75","163.15","50.13M","-0.36%"
"07/27/2017","166.00","162.41","166.00","162.40","55.35M","2.75%"
"07/26/2017","161.55","160.71","162.31","160.12","42.61M","0.83%"
"07/25/2017","160.22","161.66","162.30","159.92","43.21M","-0.69%"
"07/24/2017","161.33","161.21","162.33","158.60","57.50M","-0.48%"
"07/21/2017","162.10","163.99","163.99","161.72","35.02M","-1.12%"
"07/20/2017","163.93","164.06","164.91","163.47","41.94M","-0.25%"
"07/19/2017","164.34","161.30","164.34","160.53","56.47M","1.63%"
"07/18/2017","161.70","162.00","162.99","160.88","36.47M","-0.17%"
"07/17/2017","161.98","161.80","163.10","159.82","40.22M","0.36%"
"07/14/2017","161.40","159.90","162.26","159.43","43.60M","0.91%"
"07/13/2017","159.94","161.46","162.62","158.34","71.82M","-0.57%"
"07/12/2017","160.85","157.53","160.99","157.50","70.43M","2.51%"
"07/11/2017","156.91","155.55","157.00","154.95","57.22M","1.23%"
"07/10/2017","155.00","152.48","155.34","152.36","63.63M","1.87%"
"07/07/2017","152.16","149.65","152.50","149.06","57.15M","1.20%"
"07/06/2017","150.35","149.20","151.03","148.90","51.57M","0.93%"
"07/05/2017","148.96","149.39","149.79","147.89","48.19M","-0.29%"
"07/04/2017","149.39","147.50","149.80","147.11","40.17M","1.28%"
"07/03/2017","147.50","146.65","148.30","146.22","38.41M","1.31%"
"06/30/2017","145.59","143.20","146.73","142.88","67.21M","1.24%"
"06/29/2017","143.80","146.51","146.83","143.20","48.81M","-1.17%"
"06/28/2017","145.50","146.20","146.45","144.71","45.98M","-1.09%"
"06/27/2017","147.10","144.05","147.20","143.40","51.07M","1.81%"
"06/26/2017","144.49","144.85","146.49","143.81","46.19M","0.27%"
"06/23/2017","144.10","144.40","146.00","143.62","42.33M","-0.10%"
"06/22/2017","144.25","142.39","145.69","141.78","54.36M","0.53%"
"06/21/2017","143.49","144.16","144.99","142.77","48.04M","-0.97%"
"06/20/2017","144.90","145.20","147.10","143.50","58.99M","-0.07%"
"06/19/2017","145.00","142.50","145.15","141.80","55.25M","2.38%"
"06/16/2017","141.63","139.65","142.80","139.02","79.69M","1.89%"
"06/15/2017","139.00","141.94","142.21","136.20","183.33M","-2.80%"
"06/14/2017","143.00","145.65","145.65","142.81","58.23M","-2.05%"
"06/13/2017","146.00","145.35","147.30","145.00","53.39M","-2.75%"
"06/09/2017","150.13","151.41","153.75","150.12","45.31M","-1.18%"
"06/08/2017","151.93","153.16","153.43","148.25","67.99M","-0.58%"
"06/07/2017","152.82","153.30","155.11","151.75","43.66M","0.01%"
"06/06/2017","152.80","154.49","156.00","152.11","34.67M","-1.23%"
"06/05/2017","154.70","157.10","158.89","154.43","48.60M","-1.55%"
"06/02/2017","157.14","153.00","157.14","151.62","65.42M","2.71%"
"06/01/2017","153.00","156.40","156.76","152.72","50.59M","-1.88%"
"05/31/2017","155.93","161.60","161.60","155.03","74.37M","-3.53%"
"05/30/2017","161.64","163.15","163.45","161.17","22.67M","-1.38%"
"05/29/2017","163.90","161.00","164.22","160.69","28.74M","1.99%"
"05/26/2017","160.70","163.80","163.80","160.62","46.06M","-2.04%"
"05/25/2017","164.05","166.50","166.95","163.53","34.37M","-1.00%"
"05/24/2017","165.70","166.80","168.48","162.51","46.89M","-0.37%"
"05/23/2017","166.31","167.87","168.30","165.40","39.50M","-1.02%"
"05/22/2017","168.03","170.50","170.50","167.14","29.68M","-0.50%"
"05/19/2017","168.87","167.48","170.08","165.71","36.55M","1.42%"
"05/18/2017","166.50","168.41","169.17","164.70","57.48M","-1.62%"
"05/17/2017","169.24","169.80","170.63","168.17","35.22M","-0.83%"
"05/16/2017","170.66","170.97","172.00","169.98","37.21M","-0.40%"
"05/15/2017","171.35","168.50","171.68","167.89","47.10M","2.18%"
"05/12/2017","167.70","169.75","170.43","166.85","37.36M","-1.34%"
"05/11/2017","169.97","171.00","172.39","168.84","56.59M","-0.49%"
"05/10/2017","170.80","167.00","170.80","166.41","46.47M","3.02%"
"05/05/2017","165.80","164.22","166.60","164.00","35.50M","0.18%"
"05/04/2017","165.50","164.62","167.40","163.78","37.62M","0.48%"
"05/03/2017","164.71","166.30","166.50","163.63","33.57M","-1.16%"
"05/02/2017","166.64","166.00","168.34","165.01","42.50M","0.87%"
"04/28/2017","165.20","165.50","166.00","163.91","41.00M","0.31%"
"04/27/2017","164.69","164.99","165.79","163.27","43.71M","-0.22%"
"04/26/2017","165.05","163.08","165.80","161.70","49.26M","1.54%"
"04/25/2017","162.55","163.00","163.53","161.31","40.53M","0.03%"
"04/24/2017","162.50","161.09","163.43","161.00","48.02M","1.82%"
"04/21/2017","159.59","158.74","160.30","157.80","57.19M","0.87%"
"04/20/2017","158.21","153.00","158.40","152.26","64.13M","3.00%"
"04/19/2017","153.60","153.18","155.38","152.36","38.96M","0.13%"
"04/18/2017","153.40","154.44","155.59","152.15","60.88M","-0.38%"
"04/17/2017","153.99","149.44","154.20","147.62","48.42M","3.18%"
"04/14/2017","149.24","150.42","152.25","148.60","25.09M","-1.82%"
"04/13/2017","152.00","151.57","153.35","149.70","70.01M","1.14%"
"04/12/2017","150.28","157.00","157.44","150.28","53.28M","-3.67%"
"04/11/2017","156.00","155.20","158.59","154.61","53.34M","0.52%"
"04/10/2017","155.20","161.00","161.39","154.51","73.72M","-3.89%"
"04/07/2017","161.49","166.12","166.84","160.71","59.74M","-3.58%"
"04/06/2017","167.49","167.54","168.19","166.41","24.42M","-0.36%"
"04/05/2017","168.10","164.33","168.45","163.82","57.75M","2.81%"
"04/04/2017","163.50","161.37","163.95","160.70","23.33M","1.05%"
"04/03/2017","161.80","160.77","162.94","159.84","32.73M","1.25%"
"03/31/2017","159.80","163.40","163.70","159.51","31.64M","-2.26%"
"03/30/2017","163.50","163.32","164.10","161.90","24.41M","0.17%"
"03/29/2017","163.22","164.00","164.90","162.37","26.16M","-0.27%"
"03/28/2017","163.66","163.50","164.10","162.05","30.49M","0.60%"
"03/27/2017","162.69","163.03","163.37","161.10","35.42M","-1.11%"
"03/24/2017","164.52","164.00","165.90","163.07","33.04M","0.23%"
"03/23/2017","164.15","163.50","164.84","162.10","38.72M","0.75%"
"03/22/2017","162.92","162.01","162.92","159.75","40.88M","-0.04%"
"03/21/2017","162.98","164.50","165.49","162.25","39.83M","-0.50%"
"03/20/2017","163.80","161.57","164.05","160.61","41.50M","1.64%"
"03/17/2017","161.15","158.55","162.85","158.17","65.47M","1.77%"
"03/16/2017","158.35","157.82","159.85","157.82","68.32M","1.38%"
"03/15/2017","156.20","158.05","159.67","156.06","48.86M","-0.77%"
"03/14/2017","157.42","159.50","160.75","157.02","59.20M","-0.94%"
"03/13/2017","158.92","157.49","159.87","155.86","34.09M","0.90%"
"03/10/2017","157.50","157.32","159.40","155.55","51.30M","0.83%"
"03/09/2017","156.20","159.22","160.84","155.23","63.70M","-2.97%"
"03/07/2017","160.98","162.41","162.41","158.90","44.87M","-0.63%"
"03/06/2017","162.00","164.50","165.99","162.00","36.85M","-1.46%"
"03/03/2017","164.40","162.95","164.89","161.61","38.24M","0.61%"
"03/02/2017","163.40","161.39","164.30","160.33","65.45M","2.12%"
"03/01/2017","160.00","155.65","160.92","155.65","62.26M","2.56%"
"02/28/2017","156.00","161.05","161.19","155.70","67.92M","-3.08%"
"02/27/2017","160.95","166.01","166.34","160.62","41.95M","-2.76%"
"02/24/2017","165.51","166.53","168.02","165.03","29.70M","-0.24%"
"02/22/2017","165.90","167.50","168.30","164.35","40.66M","-0.66%"
"02/21/2017","167.00","165.11","168.38","164.80","39.65M","0.94%"
"02/20/2017","165.44","166.40","166.69","163.93","26.99M","-0.03%"
"02/17/2017","165.49","166.48","167.12","164.42","32.62M","-0.60%"
"02/16/2017","166.49","164.40","166.50","162.21","44.33M","1.83%"
"02/15/2017","163.50","162.27","165.57","160.00","68.81M","0.49%"
"02/14/2017","162.70","164.99","165.14","162.01","54.47M","-1.21%"
"02/13/2017","164.70","166.05","167.05","163.50","53.03M","-0.48%"
"02/10/2017","165.50","169.05","170.45","165.40","59.34M","-1.95%"
"02/09/2017","168.80","171.91","172.67","167.84","48.73M","-1.40%"
"02/08/2017","171.20","173.20","173.20","170.77","33.31M","-1.31%"
"02/07/2017","173.47","173.00","174.18","171.51","33.51M","0.35%"
"02/06/2017","172.87","174.71","174.98","172.22","33.94M","-0.54%"
"02/03/2017","173.80","173.03","174.19","172.27","34.74M","0.56%"
"02/02/2017","172.83","173.94","174.69","171.95","31.06M","-0.62%"
"02/01/2017","173.90","172.59","174.27","171.75","42.25M","0.99%"
"01/31/2017","172.20","174.37","175.27","172.07","46.49M","-1.37%"
"01/30/2017","174.60","177.50","178.00","174.24","45.94M","-2.41%"
